id,agency,updated,accessed,url,hash,whats_detected,whats_not_detected,acceptable_use_policy,prohibited_uses,access_policy,hotlist_policy
1844,Normal IL PD,2023-07-27T12:02:14Z,2023-07-28T00:57:40Z,https://transparency.flocksafety.com/normal-il-pd-,ccdf8d0f335b6d06376cf95de62ccca8,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Normal IL PD  and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
2103,Porter County IN SO,2023-07-27T12:06:00Z,2023-07-28T00:57:42Z,https://transparency.flocksafety.com/porter-county-in-so,4710d458953b867c4ea1ad79ddec8595,"License Plates, Vehicles","Facial recognition, People, Gender, Race, Vehicle Speed/Traffic Enforcement",Data is used for law enforcement purposes only. Data is owned by the Porter County Sheriff's Office and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), personal use.",All system access requires a valid reason and is stored indefinitely.,"Hotlist hits are required to be human-verified through various law enforcement information-sharing channels such as NCIC and IDACS.
"
2705,West Lafayette IN PD,2023-07-27T12:02:45Z,2023-07-28T00:57:44Z,https://transparency.flocksafety.com/west-lafayette-in-pd,7c9cd6fbedb83d8df110c731fab7a536,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by West Lafayette IN PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human-verified through various law enforcement information-sharing channels such as NCIC and IDACS.
2315,Sequoias Community College District CA PD,2023-07-27T12:07:18Z,2023-07-28T00:57:46Z,https://transparency.flocksafety.com/sequoias-community-college-district-ca-pd,33f0c8f44d22db997fc4e1370c238f41,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Sequoias Community College District CA PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
48,Altoona IA PD,2023-07-27T12:08:42Z,2023-07-28T00:57:48Z,https://transparency.flocksafety.com/altoona-ia-pd,dc02eadcf9e4376bd51bb727ab9705b9,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Altoona IA PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
1782,Muskogee OK PD,2023-07-27T12:07:58Z,2023-07-28T00:57:49Z,https://transparency.flocksafety.com/muskogee-ok-pd,85614a6886b5b4ff5972bff10740dadb,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Muskogee OK PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
2684,Webster Groves MO PD,2023-07-27T12:05:46Z,2023-07-28T00:57:51Z,https://transparency.flocksafety.com/webster-groves-mo-pd,7dc553560eb3fe3822a82f31cd3710f7,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Webster Groves MO PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
2700,West Des Moines IA PD,2023-07-27T12:06:12Z,2023-07-28T00:57:53Z,https://transparency.flocksafety.com/west-des-moines-ia-pd,b40333db133367e1c852804875314237,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by West Des Moines IA PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
2518,Town of Woodside CA (SMCSO),2023-07-27T12:06:05Z,2023-07-28T00:57:55Z,https://transparency.flocksafety.com/town-of-woodside-ca-smcso,be7fa58d45d24abd0cbe1f860f2ddc33,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Town of Woodside CA and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",San Mateo County SO is the operator of the Flock system under it's agreement with Town of Woodside. All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
2385,Spokane County WA SO,2023-07-27T12:06:11Z,2023-07-28T00:57:57Z,https://transparency.flocksafety.com/-spokane-county-wa-so,2ed1d87d8e9424f312e790572be8ddcb,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by  Spokane County WA SO and is never sold to 3rd parties.,"Traffic enforcement, harassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion) or personal use.",NA,"Hotlist hits (i.e., stolen vehicles, missing persons, etc.) are required to be human verified prior to action."
78,Arcanum OH PD,2023-07-27T12:04:00Z,2023-07-28T00:57:59Z,https://transparency.flocksafety.com/arcanum-oh-pd,d72b250bb1034e0dba1c5fe45f351fbd,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Arcanum OH PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
127,Bainbridge Township OH PD,2023-07-27T12:03:24Z,2023-07-28T00:58:01Z,https://transparency.flocksafety.com/bainbridge-township-oh-pd,85cbe4dbe24c14195287ff79809f2efc,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Bainbridge Township OH PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
707,Derby KS PD,2023-07-27T12:05:44Z,2023-07-28T00:58:03Z,https://transparency.flocksafety.com/derby-ks-pd,55b38dbe3ebc9d8591dc6c5c58c0cd1d,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Derby KS PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
1328,Junction City KS PD,2023-07-27T12:06:59Z,2023-07-28T00:58:05Z,https://transparency.flocksafety.com/junction-city-ks-pd,f7902e890888f0cdf70e0e4bae9d6bdc,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Junction City KS PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
2688,Wellington KS PD,2023-07-27T12:02:18Z,2023-07-28T00:58:07Z,https://transparency.flocksafety.com/wellington-ks-pd,9fbcf6c6e164f08bac0b1e4c01832811,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Wellington KS PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
423,Castle Rock CO PD,2023-07-27T12:07:26Z,2023-07-28T00:58:09Z,https://transparency.flocksafety.com/castle-rock-co-pd,cdce40f0fdc9335f6069721865a44b20,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by the Castle Rock Police Department and is never sold to 3rd parties.,"Traffic enforcement, harassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), or personal use.",NA,"Hotlist hits (i.e., stolen vehicles, missing persons, etc.) are required to be human verified prior to action."
614,Council Bluffs IA PD,2023-07-27T12:08:08Z,2023-07-28T00:58:10Z,https://transparency.flocksafety.com/council-bluffs-ia-pd,f6273cc3a7dced3f3cb4c07c07240ba2,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Council Bluffs IA PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
2017,Pawtucket RI PD,2023-07-27T12:00:10Z,2023-07-28T00:58:12Z,https://transparency.flocksafety.com/pawtucket-ri-pd,42c7e635641d4c24d031a75281574f3b,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Pawtucket RI PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
